final_mass,final_number,total_steps,case_name,scheme,status,wallclock,results_dir,log_path,config_path
24.48204241042912,34465256769.09762,2,gmd_paris_emission_only,INTERNAL_MIXING,ok,0.18218639999395236,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_emission_only\internal_mixing,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_emission_only\internal_mixing\logs\run.log,C:\Users\Admin\AppData\Local\scram_boxapp_mixing\cache\generated_configs\gmd_paris_emission_only_internal_mixing.cfg
24.48204241042912,34465256769.09762,2,gmd_paris_emission_only,EXTERNAL_MIXING,ok,0.18797129997983575,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_emission_only\external_mixing,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_emission_only\external_mixing\logs\run.log,C:\Users\Admin\AppData\Local\scram_boxapp_mixing\cache\generated_configs\gmd_paris_emission_only_external_mixing.cfg
24.482042410429116,9557501713.85341,6,gmd_paris_coagulation,INTERNAL_MIXING,ok,0.17348539998056367,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_coagulation\internal_mixing,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_coagulation\internal_mixing\logs\run.log,C:\Users\Admin\AppData\Local\scram_boxapp_mixing\cache\generated_configs\gmd_paris_coagulation_internal_mixing.cfg
24.482042410429116,9432931383.598658,2,gmd_paris_coagulation,EXTERNAL_MIXING,ok,2.183046000020113,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_coagulation\external_mixing,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_coagulation\external_mixing\logs\run.log,C:\Users\Admin\AppData\Local\scram_boxapp_mixing\cache\generated_configs\gmd_paris_coagulation_external_mixing.cfg
32.61257640969334,34465256769.09761,42,gmd_paris_condensation,INTERNAL_MIXING,ok,1.3006231000181288,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_condensation\internal_mixing,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_condensation\internal_mixing\logs\run.log,C:\Users\Admin\AppData\Local\scram_boxapp_mixing\cache\generated_configs\gmd_paris_condensation_internal_mixing.cfg
33.080341296433474,34465256769.09762,42,gmd_paris_condensation,EXTERNAL_MIXING,ok,5.6592506999731995,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_condensation\external_mixing,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_condensation\external_mixing\logs\run.log,C:\Users\Admin\AppData\Local\scram_boxapp_mixing\cache\generated_configs\gmd_paris_condensation_external_mixing.cfg
32.73266204156129,10239673442.915386,88,gmd_paris_full,INTERNAL_MIXING,ok,1.6825996999978088,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_full\internal_mixing,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_full\internal_mixing\logs\run.log,C:\Users\Admin\AppData\Local\scram_boxapp_mixing\cache\generated_configs\gmd_paris_full_internal_mixing.cfg
33.869082031741286,11435557328.830364,382,gmd_paris_full,EXTERNAL_MIXING,ok,22.90538289997494,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_full\external_mixing,D:\scram_boxapp_shared_release_clean\install_logs\undergrad_teaching_reference\runs\gmd_paris_full\external_mixing\logs\run.log,C:\Users\Admin\AppData\Local\scram_boxapp_mixing\cache\generated_configs\gmd_paris_full_external_mixing.cfg
